4/25/2015 8:28:42	591881506991132672	tweeteringuise	Evangelists begin prowling #NepalEarthquake https://t.co/RKVpXO9DpC	just another tweeter. tweets and rts may not confirm with your perception of morality.	94	1	1
4/27/2015 3:22:27	592529210599731200	nicky4u_aol	Check this @abpnewstv creating controversy Calls " Dharahara Tower" as MOSQUE #NepalEarthquake #Presstitutes http://t.co/mLClK49GLz	teacher at art of living--- art excel, yes , part-1 , yltp , sri sri yoga	320	1	0
4/27/2015 3:42:27	592534245232480256	ce7669131e0f466	While Namo &amp; #Hindu @RSSorg helping the needy #Shameless #SoulVultures converting helpless Hindus #NepalEarthquake http://t.co/QBqeQhIl3X	isis, ,	27	1	1
4/27/2015 3:48:10	592535683945738241	girish18hyd	Now these #SoulVultures will indulge in full swing conversions.#NepalEarthquake #NepalQuake #Nepal #IndiaWithNepal http://t.co/vaBkXTiCN1	i am a nationalist (bjp) and against dynasty politics.i am a practising sanatan dharami (hindu) and i believe in all dharmic religions.i am a chelsea fc fan	80	1	1
4/27/2015 3:59:24	592538511141507074	myfrankvoice	Evangelist Vultures laughing over tears of shattered lives n broken temples in #NepalEarthquake #IndiaWithNepal http://t.co/sAUTS5iWoL		145	1	1
4/27/2015 4:02:02	592539174370082817	SChakram	#NepalEarthquake Checklist of #SoulVultures Tents. Check Blankets. Chk Milk powder. Chk Loose cash. Chk Bibles. Chk Crosses. Chk		16	1	1
4/27/2015 4:02:30	592539289797275649	mdhabiburr0	#Nepalearthquake: How #Hindus, #Buddhists view calamity @CNN http://t.co/A0kKBjVc63	#bangladeshi born & trend to current #world topic protect & raise awarness about #humanrights in #bangladesh & #worldwide	4184	1	0
4/27/2015 4:03:12	592539465496670210	KuchBhiBolega	RSS busy with #NepalQuakeRelief #NepalEarthquake. @gsurya busy with Sanghi tweets. RaGa busy with nothing. Media busy being #Presstitutes	college mein bio paper nahi likha..toh ab kya ghantaa bio likhoonga! screw religion. screw politics. screw media.	11	1	0
4/27/2015 4:03:30	592539541824622594	naqui_s	Only d rarest of rare SHAMELESS kind can think of earning political pts frm a tragedy. #SoulVultures #NepalEarthquake http://t.co/OZJAPJuxSX	non conformist, reformist who talks to mock and walks the talk	1435	1	1
4/27/2015 4:05:01	592539923959259137	sposavalike	Apt cartoon on #SoulVultures after #NepalEarthquake #NepalQuakeRelief http://t.co/j349sq3KcN	a software professional | social media analyst | music lover | stock market enthusiastic | #namo supporter | #swamy follower	126	1	1
4/27/2015 4:08:29	592540797808955392	jivanmukt	Can #SoulVultures do this instead of selling Jesus? #NepalEarthquake #ThankYouPM #RashtravadiBabaRamdev http://t.co/rAqTKeEDx3	infojunkie,neo-socialist sometimes political,always nationalist *views strictly personal*	1541	1	1
4/27/2015 4:17:39	592543104923643904	sanjussmile	I respect all religions but hate the extremists who are saying #NepalEarthquake happened because we were not related to Jejus. What the F***	simple, ambitious young guy ... who wants to smile n be happy, spread happiness ... nepal runs in my blood and heart ... worshiper of humanity and kindness	224	1	2
4/27/2015 4:24:52	592544917890695168	himanshugo	Nobody in their right mind should donate a single penny to bigoted paedophile #SoulVultures like @WorldVision #NepalEarthquake @macpowell	all ideas including religion should be open to criticism, scrutiny & ridicule	443	1	1
4/27/2015 4:27:02	592545466358726656	towardshumanity	Love thy neighbour Look at India to understand what it means, instead of reading bible. #NepalEarthquake #SoulVultures #India #Nepal	a peaceful soul . .	64	1	1
4/27/2015 4:28:40	592545876091998208	himanshugo	pls dont donate to these #SoulVultures . instead donate to http://t.co/nRL3yMPJNx #NepalEarthquake https://t.co/4MhBZ77L9U	all ideas including religion should be open to criticism, scrutiny & ridicule	443	1	1
4/27/2015 4:35:19	592547550789382144	spacefizzicist	Must be planning to tell #Presstitutes &amp; #SupariJournalists that #NepalEarthquake happened because of @narendramodi https://t.co/R4n1yHnTvm	lokah: samasthah: sukhino bhavanthu: enjoys physics, chess, spirituality (jai ma!), nature, carnatic music, kerala temple art forms and social service.	123	1	0
4/27/2015 4:48:02	592550747973234688	PoliticoVoice	#Sikhs provide food for people affected by natural disasters irrespective of religion - without asking anything in return. #NepalEarthquake	pro-israel. pro uk/usa. policy explorer: for democracies & west. progressive. a capitalism advocate. marxism is a myth. ex-trotskyist. retweets not endorsement.	2753	1	2
4/27/2015 4:48:59	592550987249754113	saudaminisigdel	I'm just as happy as anyone that Pashupatinath survived, but can people using this as religious propaganda please shut up? #NepalEarthquake	i'm a student with high aspirations for someday. i want to travel the world. my favorite things are literature, tea, shoes, self-respect and people (some)	228	1	0
4/27/2015 4:59:19	592553588540502016	prasunchat	People in #NepalEarthquake need food water medicines etc... . . . Send more bibles - #SoulVultures	engineer, mba. currentaffairist. right winger usually. passionate about indian politics&security. so much to do, so little time!	844	1	1
5/5/2015 12:27:45	595565544536866816	chatur59	@ShekharGupta @anitajoshua Pitiable #Presstitutes so enamoured &amp; obsessed with TPR it lost perspective No professionalism #NepalEarthquake		24	1	0
5/6/2015 2:51:21	595782877746429953	RumaSi	Stuck in the cult of celebrity: watching media frenzy w/ #SalmanVerdict trending. Where's #NepalEarthquake, other serious stuff? #forgotten?	writer, editor, columnist. #wine worshipper & blogger. loves good food, great wine and memorable travel. dislikes nitwits and those who can't spell.	1425	1	0
5/6/2015 5:27:50	595822256363806720	imsujitagrawal	#SalmanVerdict is Todays #NepalEarthquake For Media..!!! #Presstitutes	original duplicate' neither official nor unofficial, its funofficial...parody, fake	2372	1	0
5/6/2015 7:42:55	595856251013193728	satish_offline4	@Mudifer some paki ISIS agents r tryin 2 set up disputes btwn India n Nepal over tweeter n FB. plz avoid dem #NepalEarthquake #IndianArmy	if you r bad then i'm your dad!	10	1	0
5/6/2015 11:41:15	595916231015866369	PremierRadio	Traffickers 'exploiting' #NepalEarthquake victims, says #Christian charity http://t.co/mBMm9fV0fx http://t.co/Q9pP1ozTW5	premier christian radio, where faith comes to life! | on am/mw, dab, freeview 725, online, & on mobile	18060	1	0
5/6/2015 12:41:06	595931290790072324	TogetherPremier	Traffickers 'exploiting' #NepalEarthquake victims, says #Christian charity http://t.co/Dw99JRCNXq http://t.co/cKN0KBszmP	the latest christian news, and updates on our events and campaigns. find out more about our family at http://t.co/xyouhhy4fp	1554	1	0
5/7/2015 2:14:24	596135967091609600	sharadv12	Must read an excellent ground reportage from @basharat_peer in today's Hindu on the insensitivity of Indian media in Nepal #NepalEarthquake	deputy editor @the_hindu, interested in investigations/corporate corruption/tax fraud/cyber crime. student of computer forensic and law.	455	1	0
5/7/2015 14:07:36	596315446904655872	htTweets	#Nepal remembers quake victims on conclusion of religious mourning period http://t.co/fBy0TeaG5A #NepalEarthquake http://t.co/hvejy565RQ	one of india's largest media companies. latest news from around the world. retweets are not endorsements.	1952328	1	0
5/7/2015 14:59:55	596328613953216515	NeeravUnadkat	Where is SRK? donates only to fan following extremist country... #NepalEarthquake @mediacrooks @FarahKhanAli @tajinderbagga @ggiittiikkaa	news junkie.. sports lover... ca... banker...blocked by most self calimed libreals... on twitter as critics...	44	1	0
5/7/2015 15:08:21	596330738359894016	Lucie31071005	http://t.co/wbnJLmGYdZ RT htTweets: #Nepal remembers quake victims on conclusion of religious mourning period #NepalEarthquake	making 32$ a day on http://t.co/siusvhscbq	161	1	0
5/7/2015 15:21:55	596334149083877376	krharibhaskar	#Presstitutes came back to #India after #NepalEarthquake for #SalmanVerdict. #DontComeBackIndianMedia http://t.co/lw6UCbcdhB	die hard fan of #namo, गर्व हिंदू राष्ट्रवादी	210	1	0
5/7/2015 22:23:52	596440337020780544	TPrasad_7	Haha, #soulvultures perfectly depicted here: "@ManojKureel: Un-Holy Help http://t.co/sQ0Vnku4Qa" #NepalEarthquake #NepalQuakeRelief	follow dharma, period. a hindu, telugu native, engr by edu, it professional by career, indian by heart. rts  endorsements. #health #yoga #natural #politics #it	779	1	1
5/8/2015 2:36:37	596503943313653760	AsQuantum	simply they are religious bigots in the name of #hinduism and #christianity. #atheism #NepalEarthquake http://t.co/4MWb4sKIVp	citizen of universe. student of #nature. tweets on #astrophysics, #biomedical physics and occasionally on random issues. #atheist	207	1	0
5/8/2015 4:27:55	596531951831494656	toofanchatterje	After d recent coverage of #NepalEarthquake and #SalmanVerdict you can conveniently replace 'e' with 'o' for #Presstitutes @ndtv @TimesNow	links & retweets  endorsements	52	1	0
5/8/2015 8:06:45	596587023068049408	satish_offline4	@Mudifer @IN_RahulJha @UN #GoHomeIndianMedia #GoHomeIndianArmy #NepalEarthquake atleast indians r nt terrorists n beggars like poor pakis.	if you r bad then i'm your dad!	10	1	0
5/8/2015 11:48:13	596642760477708289	Sundeep123	@priyankac19 yeah thats coz our media is internationally recognized as #Presstitutes and #NepalEarthquake stamped that tag well	#bhagatsingh 4 patriotism #mahatmagandhi 4 independence & values #atalbiharivajpayee 4 statesmenship #abrahamlincoln 4 persistence that's me	910	1	0
5/8/2015 11:57:08	596645002941345792	saikanomie	#justasking How much did Salman, #Presstitutes, and #Bollywood gave to #NepalEarthquake ?	images: narnia, wikipedia	127	1	0
5/8/2015 12:40:04	596655809188204545	Judecyy	Nepal Finance Minister Sanctioned Luxury Vehicle purchase for ministers https://t.co/CEjisZdJQ4 #Nepalquake #Nepalearthquake #Nepal #Shame	bio: degradable	32	1	0
5/8/2015 14:53:14	596689321207431169	hrh40	Please #pray for these #persecuted #Christians in #Nepal #India and #Kenya --&gt;iCommitToPray http://t.co/gENIKpMg98 #NepalEarthquake		273	1	2
5/9/2015 16:08:14	597070580525891585	HinduRajyam	@LenaStarkWrites @KyraJacobsBooks Mission trips?What r they? @noconversion #SoulVultures #NepalEarthquake	om namo venkateshaya namaha.establishing hindu rashtra shud be the immediate goal of every hindu! follow @noconversion	13711	1	0
5/10/2015 1:30:37	597212109475188736	yehenaracamelia	#NepalEarthquake dear world LEADERs,Y v support gang members, extremists,criminals,mafia activities tat destroy lands,animals,people &amp;nature	http://t.co/ua1f9e43fr, doctor ecofren http://t.co/nizo8ymcwr,babe camelia http://t.co/rg68brypg9 #ecofren	164	1	0
5/11/2015 12:57:42	597747407196000256	2Bad2BeFalse	Thanq media for maligning the image and rescue effort of Indian army/air force #NepalQuakeRelief #NepalEarthquake #Presstitutes		22	1	0
5/12/2015 0:03:28	597914952351895552	sunilpareek1975	@anilkapur_ @TimesNow #Presstitutes contribution of media in #NepalEarthquake is bad name for country #indianmediagohome	rt is not my view.	37	1	0
5/12/2015 7:59:47	598034823865888768	MarkVivian1	2nd #NepalEarthquake: no, religious idiots, it`s not God`s wrath but tectonic plate movement - and Nepalese need much more than prayers.	author of the weird novel the marsh man, freelance feature writer. home is wherever with talking bipedal gill and barking quadrupedal layla.	735	1	2
5/12/2015 8:43:00	598045697804382208	Ebad_Iqbal	Its an eye opener..Turn to ALLAH and ask his mercy and forgiveness before its too late #NepalEarthquake #NepalQuake	|software engineer | conceptual| |intellectual | |professional| |artist|ideologist|thinker|	90	1	0
5/12/2015 8:45:28	598046321321246720	kush07	Lets be preemptive and nip a fresh #Presstitutes Hit Job on the new #NepalEarthquake Lets trend #NoPresstitutes4Nepal	opinions do matter. what is told to you is almost never the truth. use those grey cells to figure out the truth.	1542	1	0
5/12/2015 8:49:00	598047210287181824	shailendram1	Have the soul harvesting vultures started rejoicing on the today's #NepalEarthquake yet? #JustAsking	commerce grad. law grad. fca. pg iim bangalore. doctoral scholar. it strategy & business development. rts : interesting stuff.	648	1	0
5/12/2015 9:06:10	598051529615142912	anandakonar	Time to restrain Indian Media from going to #Nepal #Presstitutes #NepalEarthquake	#autismdad & spd champ. spreading awareness, fighting ignorance & discrimination till the end and being an entrepreneur in my spare time. rts not endorsements	596	1	0
5/12/2015 11:16:26	598084310290321408	JBM97	Another bloody earthquake? Jesus. Hang in there, Nepal. #NepalEarthquake	there's no point in being grown up if you can't be childish sometimes. ambitious but rubbish. ohs '16, probably.	53	1	0
5/12/2015 11:29:41	598087646410317824	Fadil_Sanni	.....Our Lord, punish us not if we forget or make a mistake..... #NepalEarthquake		30	1	0
5/12/2015 11:31:59	598088226176442368	Fadil_Sanni	.....Our Lord, impose not on us (afflictions) which we have not the strength to bear....." #NepalEarthquake		30	1	0
5/12/2015 13:33:43	598118860097593345	ryanrod5	Let this not be in vain, Lord. #NepalEarthquake	diving into all that the lord puts in front of me. texas. coffee.	41	1	0
5/12/2015 13:40:16	598120507247087616	AFNCWOODWARD	Nepali Christians Being Overlooked in Distribution of Aid Following Earthquake. @persecutionnews #NepalEarthquake http://t.co/1UE3pRj8nq	i cover all sorts of topics for american family news/onenewsnow.com while monitoring afr talk for content. following/retweeting is not an endorsement	726	1	0
5/12/2015 13:56:11	598124514673831936	_KOBANE	#British former #IT #worker joined #YPG to fight #ISIL jihadi &amp; defend #civilsociety #solidarity #NepalEarthquake http://t.co/EfZ1mJTaNS	aim of #rojava kantons to establish justice, freedom and democracy in accordance with the principle of ecological balance and equality without discrimination	828	1	0
5/12/2015 18:44:38	598197103395938306	NeelakshiGswm	This is how a Nepalese replied to #TOI lies #Kathmandu #NepalEarthquake #earthquake #PrayForNepal #Presstitutes http://t.co/5ZnrAJdzGc	#pandit| #assam #kashmir #proisrael | dr @swamy39 bhakt | followed by 200+ verified media/political personalities across d world & blocked by rats.	22577	1	0
5/12/2015 18:53:40	598199379711774722	coolshrvn	@NeelakshiGswm hat's off to Reply #TOI lies #Kathmandu #NepalEarthquake #earthquake #PrayForNepal #Presstitutes	son of himalayas	28	1	0
5/12/2015 20:31:30	598223999756210176	ParakramRana	Another tremor Jesus Christ! It's scary at night!! #NepalEarthquake	mass media student from nepal. dreamer.	3643	1	0
5/12/2015 21:06:28	598232799661817856	theistPhobic	From what I have seen, atheists are much more calm during disasters than religious people. #NepalEarthquake	#atheist #misanthropist #cynic #animator #heliophobic #dreamer	130	1	0
